kepid,kepoi_name,koi_disposition,tce_plnt_num,pca
9549472,K06206.01,FALSE POSITIVE,1,8149225689.911145
9576197,K06207.01,FALSE POSITIVE,1,8149225689.92409
9579860,K06208.01,FALSE POSITIVE,1,1958745749.8074462
9655711,K06209.01,FALSE POSITIVE,1,-2447295135.0958624
9655711,K06209.02,FALSE POSITIVE,2,-2368412390.3058815
9767392,K06211.01,FALSE POSITIVE,1,-2767555449.652468
9774400,K06212.01,FALSE POSITIVE,1,4468888325.322113
9839081,K06213.01,FALSE POSITIVE,1,8149225689.877003
10200627,K06217.01,FALSE POSITIVE,1,-2539745215.6778626
10228942,K06219.01,FALSE POSITIVE,1,8149225689.904223
10341878,K06220.01,FALSE POSITIVE,1,-2275035353.8343663
10357831,K06221.01,FALSE POSITIVE,1,8149225689.450466
10385682,K06223.01,FALSE POSITIVE,1,-2767555459.644652
10483644,K06225.01,FALSE POSITIVE,1,8149225689.90711
10601549,K06226.01,FALSE POSITIVE,1,1841788814.4302518
10614158,K06227.01,FALSE POSITIVE,1,254033860.49515566
10717220,K06228.01,CONFIRMED,1,-1957793061.1863174
10728219,K06229.01,FALSE POSITIVE,1,-2767557103.7183385
10735988,K06230.01,FALSE POSITIVE,1,8149225689.951889
10973583,K06232.01,FALSE POSITIVE,1,2732830958.452807
10989274,K06233.01,CONFIRMED,1,-2342221461.688663
11099351,K06234.01,FALSE POSITIVE,1,8149225689.911027
11147460,K06235.01,FALSE POSITIVE,1,8149225689.8359375
11252617,K06236.01,FALSE POSITIVE,1,8149225689.913443
11252617,K06236.02,FALSE POSITIVE,2,7919411817.812968
11516930,K06240.01,FALSE POSITIVE,1,-456996897.12680703
11558882,K06241.01,FALSE POSITIVE,1,8149225689.902062
11673686,K06243.01,FALSE POSITIVE,1,8149225689.922953
11724210,K06244.01,FALSE POSITIVE,1,8149225689.876996
11775507,K06245.03,FALSE POSITIVE,3,-2569586483.9454412
11856178,K06246.01,FALSE POSITIVE,1,-184316113.20772156
11867071,K06247.01,FALSE POSITIVE,1,8149225689.589134
11975363,K06248.01,FALSE POSITIVE,1,-2767555459.6450167
12207117,K06249.01,FALSE POSITIVE,1,8149224501.611089
12367464,K06250.01,FALSE POSITIVE,1,8149225689.783853
12470041,K06251.01,FALSE POSITIVE,1,8149225689.7453785
1026032,K06252.01,FALSE POSITIVE,1,8149225689.911329
2012722,K06257.01,FALSE POSITIVE,1,-2000125707.824964
2013883,K06258.01,FALSE POSITIVE,1,-1545936873.638508
2161949,K06259.01,FALSE POSITIVE,1,-2346776614.114842
2161949,K06259.02,FALSE POSITIVE,2,-2448892403.795615
2162994,K06260.01,FALSE POSITIVE,1,-2767555459.6443167
2167444,K06261.01,FALSE POSITIVE,1,-2309863376.031191
2301068,K06263.01,FALSE POSITIVE,1,-2416420449.970622
2305372,K06264.01,FALSE POSITIVE,1,-2767557093.7114015
2306740,K06265.01,FALSE POSITIVE,1,-2767555459.649298
2308957,K06266.01,FALSE POSITIVE,1,3803941498.60264
2422820,K06267.01,FALSE POSITIVE,1,-2535106798.0591197
2437452,K06268.01,FALSE POSITIVE,1,5319180735.44058
2437804,K06269.01,FALSE POSITIVE,1,-2241401771.7060194
2438061,K06270.01,FALSE POSITIVE,1,6539772777.372196
2438062,K06271.01,FALSE POSITIVE,1,-113646704.90761429
2438517,K06272.01,FALSE POSITIVE,1,-2463413612.95522
2442084,K06273.01,FALSE POSITIVE,1,8149225689.901885
2449245,K06274.01,FALSE POSITIVE,1,-2572595422.137561
2557350,K06276.01,FALSE POSITIVE,1,-2038801150.7955353
2557430,K06277.01,FALSE POSITIVE,1,8149224045.874069
2568971,K06278.01,FALSE POSITIVE,1,-2062881557.9772756
2570505,K06279.01,FALSE POSITIVE,1,-2339160483.075196
2570767,K06280.01,FALSE POSITIVE,1,-2136348119.1460612
2576692,K06282.01,FALSE POSITIVE,1,-2767555519.653343
2580872,K06283.01,FALSE POSITIVE,1,-2767555469.652124
2583777,K06284.01,FALSE POSITIVE,1,8149225689.948881
2693092,K06285.01,FALSE POSITIVE,1,8149225689.903031
2708156,K06286.01,FALSE POSITIVE,1,-2767555459.6440086
2708172,K06287.01,FALSE POSITIVE,1,-2370022402.064884
2708445,K06288.01,FALSE POSITIVE,1,-2457707518.303554
2708614,K06289.01,FALSE POSITIVE,1,-1997733656.9335425
2711114,K06290.01,FALSE POSITIVE,1,8149225689.935773
2720354,K06292.01,FALSE POSITIVE,1,8149225689.873738
2834463,K06293.01,FALSE POSITIVE,1,-2026034017.478218
2852560,K06294.01,FALSE POSITIVE,1,-2767555449.6523156
2856960,K06295.01,FALSE POSITIVE,1,-2216595961.952116
2860594,K06296.01,FALSE POSITIVE,1,8149225689.93332
2860788,K06297.01,FALSE POSITIVE,1,8149225689.954665
2969638,K06298.01,FALSE POSITIVE,1,-1984152890.9406996
2970670,K06299.01,FALSE POSITIVE,1,-1178636801.0262911
2973509,K06300.01,FALSE POSITIVE,1,8149225689.930227
2994092,K06301.01,FALSE POSITIVE,1,-2629234598.6757755
2998124,K06302.01,FALSE POSITIVE,1,8149225689.909343
3098194,K06303.01,FALSE POSITIVE,1,-2767555479.651284
3102024,K06304.01,FALSE POSITIVE,1,8149225689.913445
3110937,K06305.01,FALSE POSITIVE,1,-2390458275.2422733
3115480,K06306.01,FALSE POSITIVE,1,8149225689.949988
3120320,K06307.01,FALSE POSITIVE,1,8149225689.911977
3127817,K06308.01,FALSE POSITIVE,1,8149224045.885594
3228740,K06309.01,FALSE POSITIVE,1,-2020259978.253422
3230206,K06310.01,FALSE POSITIVE,1,-2092443124.393286
3230227,K06311.01,FALSE POSITIVE,1,8149225689.941188
3241619,K06312.01,FALSE POSITIVE,1,8149224045.882531
3241662,K06313.01,FALSE POSITIVE,1,-1921611874.131874
3245000,K06314.01,FALSE POSITIVE,1,-2543213085.4882035
3247294,K06316.01,FALSE POSITIVE,1,8149225689.9011545
3248332,K06317.01,FALSE POSITIVE,1,8149225689.906364
3323289,K06319.01,FALSE POSITIVE,1,-2767555479.653113
3327980,K06321.01,FALSE POSITIVE,1,-2767555449.6446176
3329643,K06322.01,FALSE POSITIVE,1,-2143451612.984721
3335816,K06323.01,FALSE POSITIVE,1,8149225689.944563
3337438,K06324.01,FALSE POSITIVE,1,-2258020425.314796
3337548,K06325.01,FALSE POSITIVE,1,-2517519984.199617
3339538,K06326.01,FALSE POSITIVE,1,8149225689.904524
3341934,K06327.01,FALSE POSITIVE,1,8149225689.90636
3343866,K06328.01,FALSE POSITIVE,1,-885188874.1788355
3346543,K06329.01,FALSE POSITIVE,1,-2481912420.714185
3352751,K06330.01,FALSE POSITIVE,1,8149225689.92652
3356193,K06331.01,FALSE POSITIVE,1,-2472062703.926538
3427776,K06332.01,FALSE POSITIVE,1,8149225689.889923
3437739,K06333.01,FALSE POSITIVE,1,-2441292801.121547
3440230,K06334.01,FALSE POSITIVE,1,-2767555459.64415
3441340,K06335.01,FALSE POSITIVE,1,-1288319045.0191624
3448323,K06336.01,FALSE POSITIVE,1,-1910721588.847589
3458919,K06337.01,FALSE POSITIVE,1,8149224045.883164
3542573,K06338.01,FALSE POSITIVE,1,8149225689.932365
3543270,K06339.01,FALSE POSITIVE,1,8149225689.921254
3544678,K06340.01,FALSE POSITIVE,1,-2279237887.3197184
3547178,K06342.01,FALSE POSITIVE,1,-2491826040.805829
3548622,K06343.01,FALSE POSITIVE,1,-2640642410.6905513
3556742,K06344.01,FALSE POSITIVE,1,-25825503.665116236
3558803,K06345.01,FALSE POSITIVE,1,-2149728271.354622
3644174,K06347.01,FALSE POSITIVE,1,-1620492616.7205443
3655326,K06348.01,FALSE POSITIVE,1,8149225689.910744
3656322,K06349.01,FALSE POSITIVE,1,8149225689.953068
3656700,K06350.01,FALSE POSITIVE,1,6192941948.30483
3659940,K06351.01,FALSE POSITIVE,1,-2477218411.601475
3663494,K06352.01,FALSE POSITIVE,1,-2448012244.5399876
3733638,K06353.01,FALSE POSITIVE,1,-2562882196.9762683
3748855,K06355.01,FALSE POSITIVE,1,-2217716256.6778927
3757588,K06356.01,FALSE POSITIVE,1,-315158238.14990264
3765692,K06358.01,FALSE POSITIVE,1,-2073872706.3810656
3766353,K06359.01,FALSE POSITIVE,1,8149225689.812941
3830820,K06360.01,FALSE POSITIVE,1,-2767555459.6529775
3831523,K06361.01,FALSE POSITIVE,1,-1868791081.6026068
3834364,K06362.01,FALSE POSITIVE,1,8149225689.917136
3836413,K06363.01,FALSE POSITIVE,1,8149225689.909458
3836439,K06364.01,FALSE POSITIVE,1,8149225689.864831
3838004,K06365.01,FALSE POSITIVE,1,-491338459.41155314
3851134,K06366.01,FALSE POSITIVE,1,-2084827914.6319363
3851193,K06367.01,FALSE POSITIVE,1,8149225689.795085
3854496,K06368.01,FALSE POSITIVE,1,-2489306176.4919786
3858884,K06371.01,FALSE POSITIVE,1,-2767555479.652164
3938073,K06373.01,FALSE POSITIVE,1,8149225689.903742
3972432,K06375.01,FALSE POSITIVE,1,-2182690467.9283657
3973002,K06376.01,FALSE POSITIVE,1,8149225689.949077
3973504,K06377.01,FALSE POSITIVE,1,8149225689.907494
4055092,K06379.01,FALSE POSITIVE,1,35872647.11394112
4067549,K06380.01,FALSE POSITIVE,1,8149225689.90982
4069213,K06382.01,FALSE POSITIVE,1,8149225689.9192915
4075064,K06383.01,FALSE POSITIVE,1,-2767555479.653767
4076952,K06385.01,FALSE POSITIVE,1,-2767555459.6463504
4078693,K06386.01,FALSE POSITIVE,1,8149225407.185574
4142768,K06387.01,FALSE POSITIVE,1,8149225689.686087
4149684,K06388.01,FALSE POSITIVE,1,8149225689.9174385
4150703,K06389.01,FALSE POSITIVE,1,-2440781179.252591
4157488,K06390.01,FALSE POSITIVE,1,8149225689.954615
4160669,K06391.01,FALSE POSITIVE,1,7791411612.089317
4174507,K06393.01,FALSE POSITIVE,1,8149225689.786554
4180396,K06394.01,FALSE POSITIVE,1,115695794.62445165
4245897,K06395.01,FALSE POSITIVE,1,-2767555459.6454606
4252226,K06396.01,FALSE POSITIVE,1,8149225689.904997
4261960,K06397.01,FALSE POSITIVE,1,-1115684669.9094994
4269252,K06398.01,FALSE POSITIVE,1,-1483535036.848639
4274071,K06399.01,FALSE POSITIVE,1,-2403991623.549824
4281895,K06400.01,FALSE POSITIVE,1,8149225689.907147
4282390,K06401.01,FALSE POSITIVE,1,-2162067998.9308987
4284147,K06402.01,FALSE POSITIVE,1,-2315226732.993722
4349935,K06403.01,FALSE POSITIVE,1,-2525899547.7604795
4352168,K06404.01,FALSE POSITIVE,1,-2767555459.65195
4356621,K06405.01,FALSE POSITIVE,1,-2292814499.932078
4357985,K06406.01,FALSE POSITIVE,1,-1942487502.6670341
4367544,K06407.01,FALSE POSITIVE,1,8149225444.137779
4372410,K06408.01,FALSE POSITIVE,1,-102334318.56023031
4372961,K06410.01,FALSE POSITIVE,1,-2764876427.1625733
4375101,K06411.01,FALSE POSITIVE,1,8149225689.902647
4380283,K06412.01,FALSE POSITIVE,1,8149224045.887017
4445630,K06414.01,FALSE POSITIVE,1,-2767555459.645177
4446411,K06415.01,FALSE POSITIVE,1,8149224357.377928
4454219,K06416.01,FALSE POSITIVE,1,8149225689.45058
4456622,K06417.01,FALSE POSITIVE,1,8149225689.956424
4482738,K06418.01,FALSE POSITIVE,1,-592100877.9557123
4484312,K06419.01,FALSE POSITIVE,1,-2162054683.6027594
4484356,K06420.01,FALSE POSITIVE,1,8149225689.783579
4489844,K06421.01,FALSE POSITIVE,1,-1843878368.2945397
4540632,K06422.01,FALSE POSITIVE,1,-2767555469.6537104
4544623,K06423.01,FALSE POSITIVE,1,-1342673103.7670536
4565985,K06424.01,FALSE POSITIVE,1,1230649777.2756515
4569590,K06426.01,FALSE POSITIVE,1,-1365340094.5424333
4574310,K06427.01,FALSE POSITIVE,1,8149224045.759918
4578594,K06429.01,FALSE POSITIVE,1,-874689647.7799978
4587448,K06430.01,FALSE POSITIVE,1,-859491584.8168734
4633434,K06431.01,FALSE POSITIVE,1,8149225689.902052
4661634,K06432.01,FALSE POSITIVE,1,8149225689.900892
4665989,K06433.01,FALSE POSITIVE,1,-2767557093.713445
4671584,K06434.01,FALSE POSITIVE,1,6618048866.795989
4678171,K06435.01,FALSE POSITIVE,1,-2767555459.651029
4681152,K06436.01,FALSE POSITIVE,1,8149225689.95644
4725292,K06437.01,FALSE POSITIVE,1,-2355222101.9763103
4729553,K06438.01,FALSE POSITIVE,1,8149225689.947601
4736208,K06439.01,FALSE POSITIVE,1,-2767555489.653221
4737302,K06441.01,FALSE POSITIVE,1,8149225689.921671
4739194,K06442.01,FALSE POSITIVE,1,-2767555459.644036
4739565,K06443.01,FALSE POSITIVE,1,-2067840668.9634852
4740688,K06444.01,FALSE POSITIVE,1,-2305285683.148831
4753988,K06445.01,FALSE POSITIVE,1,8149225689.910268
4757331,K06446.01,FALSE POSITIVE,1,8149225689.950546
4758350,K06447.01,FALSE POSITIVE,1,-2482689023.579735
4758368,K06448.01,FALSE POSITIVE,1,8149224045.8837595
4768756,K06451.01,FALSE POSITIVE,1,-2324691087.605838
4769824,K06452.01,FALSE POSITIVE,1,-2697521412.064019
4773155,K06453.01,FALSE POSITIVE,1,-2767555479.6524935
4839180,K06456.01,FALSE POSITIVE,1,-2767555459.6500726
4840263,K06457.01,FALSE POSITIVE,1,8149224045.88592
4840818,K06458.01,FALSE POSITIVE,1,8149225689.942619
4847832,K06459.01,FALSE POSITIVE,1,-2767555479.652426
4851217,K06460.01,FALSE POSITIVE,1,-2767557103.7133083
4851338,K06461.01,FALSE POSITIVE,1,-2290754969.501521
4851356,K06462.01,FALSE POSITIVE,1,-2330267298.101653
4862332,K06463.01,FALSE POSITIVE,1,-1834749036.1122606
4862625,K06464.01,FALSE POSITIVE,1,8149225689.771175
4862625,K06464.03,FALSE POSITIVE,3,-2301688711.197526
4863369,K06465.01,FALSE POSITIVE,1,-2276717072.016294
4863753,K06466.01,FALSE POSITIVE,1,-1635792990.3763027
4902030,K06467.01,FALSE POSITIVE,1,-2767555459.6464224
4908495,K06468.01,FALSE POSITIVE,1,8149225689.951183
4912589,K06469.01,FALSE POSITIVE,1,8149225689.803419
4914709,K06470.01,FALSE POSITIVE,1,-1748766054.152593
4914737,K06471.01,FALSE POSITIVE,1,-2418627522.810597
4917014,K06472.01,FALSE POSITIVE,1,-617994449.3075117
4931073,K06473.01,FALSE POSITIVE,1,8149225689.904572
4932691,K06474.01,FALSE POSITIVE,1,8149225689.898372
4939265,K06475.01,FALSE POSITIVE,1,-2712774442.30475
4940201,K06476.01,FALSE POSITIVE,1,8149225689.942576
4946680,K06477.01,FALSE POSITIVE,1,3426249778.8795514
4947726,K06478.01,FALSE POSITIVE,1,8149225689.926105
4948863,K06479.01,FALSE POSITIVE,1,8149225689.906255
4949214,K06481.01,FALSE POSITIVE,1,8149225668.943355
4950557,K06483.01,FALSE POSITIVE,1,8149225689.904007
5000179,K06485.01,FALSE POSITIVE,1,-1709604722.2027593
5017058,K06486.01,FALSE POSITIVE,1,8149224045.886467
5018787,K06487.01,FALSE POSITIVE,1,8149225689.834554
5021732,K06490.01,FALSE POSITIVE,1,8149225689.905933
5022440,K06491.01,FALSE POSITIVE,1,8149225689.8848295
5022900,K06492.01,FALSE POSITIVE,1,-2544364092.222831
5024126,K06493.01,FALSE POSITIVE,1,-1637240544.7764373
5025217,K06496.01,FALSE POSITIVE,1,-2197000814.0095186
5025294,K06498.01,FALSE POSITIVE,1,8149225689.808797
5026187,K06499.01,FALSE POSITIVE,1,-2514285506.7081795
5031882,K06501.01,FALSE POSITIVE,1,-2606089757.132031
5036516,K06502.01,FALSE POSITIVE,1,8149225689.550865
5036530,K06503.01,FALSE POSITIVE,1,-2592744387.6629677
5036538,K06504.01,FALSE POSITIVE,1,8149225689.954143
5042785,K06507.01,FALSE POSITIVE,1,-2489889463.739563
5078879,K06508.01,FALSE POSITIVE,1,8149224391.508019
5080346,K06509.01,FALSE POSITIVE,1,-2397304205.9806986
5080652,K06510.01,FALSE POSITIVE,1,-2767555459.646923
5083252,K06512.01,FALSE POSITIVE,1,-2767557034.486686
5091614,K06515.01,FALSE POSITIVE,1,8149225689.903389
5095269,K06518.01,FALSE POSITIVE,1,8149225689.90443
5111801,K06521.01,FALSE POSITIVE,1,-2299471941.824128
5112198,K06522.01,FALSE POSITIVE,1,-2684510338.56199
5113809,K06523.01,FALSE POSITIVE,1,-2330927658.382228
5115178,K06524.01,FALSE POSITIVE,1,8149225689.905397
5125048,K06528.01,FALSE POSITIVE,1,-2093900865.009899
5126627,K06529.01,FALSE POSITIVE,1,-2362967415.7056165
5164794,K06531.01,FALSE POSITIVE,1,-2454909846.0666475
5171707,K06532.01,FALSE POSITIVE,1,-1199702106.2304466
5172274,K06533.01,FALSE POSITIVE,1,-2572766614.237825
5174492,K06534.01,FALSE POSITIVE,1,-2347662584.633627
5174920,K06535.01,FALSE POSITIVE,1,-2149687243.490329
5181455,K06536.01,FALSE POSITIVE,1,8149225689.910352
5193386,K06537.01,FALSE POSITIVE,1,8149225689.923316
5193439,K06538.01,FALSE POSITIVE,1,-2661311206.37706
5199978,K06540.01,FALSE POSITIVE,1,931653508.9211881
5211470,K06541.01,FALSE POSITIVE,1,8149225689.897989
5211470,K06541.02,FALSE POSITIVE,2,851050613.7014738
5216727,K06543.01,FALSE POSITIVE,1,8149224045.884922
5218014,K06544.01,FALSE POSITIVE,1,6817663003.155144
5255552,K06545.01,FALSE POSITIVE,1,7980395967.953582
5263167,K06546.01,FALSE POSITIVE,1,-2316993068.585476
5266937,K06547.01,FALSE POSITIVE,1,-2767555459.6443624
5269407,K06548.01,FALSE POSITIVE,1,8149225689.954408
5272571,K06550.01,FALSE POSITIVE,1,-2041588854.976696
5282656,K06551.01,FALSE POSITIVE,1,-1919319589.5304773
5284133,K06552.01,FALSE POSITIVE,1,8149225689.940544
5285607,K06553.01,FALSE POSITIVE,1,8149225689.940913
5286786,K06554.01,FALSE POSITIVE,1,605391867.5340409
5288543,K06555.01,FALSE POSITIVE,1,8149225689.951035
5294739,K06556.01,FALSE POSITIVE,1,-2767555459.644243
5295206,K06557.01,FALSE POSITIVE,1,-2320056412.066165
5298620,K06558.01,FALSE POSITIVE,1,-2678480455.4757743
5300878,K06559.01,FALSE POSITIVE,1,-2767555449.644206
5306862,K06561.01,FALSE POSITIVE,1,8149225689.885711
5308778,K06563.01,FALSE POSITIVE,1,-2399566713.515466
5310435,K06564.01,FALSE POSITIVE,1,8149225689.892135
5343976,K06565.01,FALSE POSITIVE,1,8149225689.929449
5347537,K06566.01,FALSE POSITIVE,1,8149225689.571424
5347784,K06567.01,FALSE POSITIVE,1,8149225689.947541
5353938,K06568.01,FALSE POSITIVE,1,-2280870904.972712
5359678,K06569.01,FALSE POSITIVE,1,8149225689.949569
5385469,K06571.01,FALSE POSITIVE,1,-2593919074.539963
5385667,K06573.01,FALSE POSITIVE,1,-2634038222.704711
5389184,K06575.01,FALSE POSITIVE,1,-1937805409.1505287
5393558,K06576.01,FALSE POSITIVE,1,8149225689.910421
5397905,K06577.01,FALSE POSITIVE,1,-1785402730.1854596
5444392,K06578.01,FALSE POSITIVE,1,8149224045.8921175
5456979,K06579.01,FALSE POSITIVE,1,-2250557357.319877
5460835,K06580.01,FALSE POSITIVE,1,8149225689.90289
5462901,K06581.01,FALSE POSITIVE,1,8149225689.913972
5466109,K06582.01,FALSE POSITIVE,1,-1776967943.1074066
5471010,K06583.01,FALSE POSITIVE,1,-2622051881.402262
5471415,K06586.01,FALSE POSITIVE,1,-2546740337.5686774
5471480,K06587.01,FALSE POSITIVE,1,-2635912808.6904907
5475712,K06588.01,FALSE POSITIVE,1,-2767555459.644146
5479973,K06589.01,FALSE POSITIVE,1,8149225689.958212
5513833,K06591.01,FALSE POSITIVE,1,-2559285512.9100995
5529501,K06592.01,FALSE POSITIVE,1,-2366176221.2785397
5529560,K06593.01,FALSE POSITIVE,1,-2333038427.743417
5530881,K06594.01,FALSE POSITIVE,1,-2767555459.6495466
5534476,K06595.01,FALSE POSITIVE,1,-1559836180.4793968
5534702,K06596.01,FALSE POSITIVE,1,-2767555449.6440167
5535280,K06597.01,FALSE POSITIVE,1,8149225689.899734
5553624,K06599.01,FALSE POSITIVE,1,-2767555459.6517572
5597361,K06601.01,FALSE POSITIVE,1,-2433074828.3348436
5598639,K06602.01,FALSE POSITIVE,1,8149224045.887439
5610698,K06603.01,FALSE POSITIVE,1,8149225689.948382
5621294,K06606.01,FALSE POSITIVE,1,-2767555449.6499434
5621299,K06607.01,FALSE POSITIVE,1,-2024909461.5201545
5622250,K06608.01,FALSE POSITIVE,1,8149225689.9074545
5632781,K06609.01,FALSE POSITIVE,1,-2767555449.650351
5647638,K06611.01,FALSE POSITIVE,1,-2201781060.581282
5653126,K06612.01,FALSE POSITIVE,1,3920583504.0629406
5653126,K06612.02,FALSE POSITIVE,2,-804692079.4312531
5686974,K06613.01,FALSE POSITIVE,1,-2538333891.810891
5696909,K06614.01,FALSE POSITIVE,1,8149224975.255161
5700330,K06616.01,FALSE POSITIVE,1,8149225689.905304
5702770,K06617.01,FALSE POSITIVE,1,-2494040780.8489604
5716244,K06619.01,FALSE POSITIVE,1,8149225689.911162
5725851,K06620.01,FALSE POSITIVE,1,-2279745973.3812604
5731312,K06621.01,FALSE POSITIVE,1,8149225689.939869
5735878,K06622.01,FALSE POSITIVE,1,8149225689.907785
5736461,K06623.01,FALSE POSITIVE,1,8149225689.916402
5737869,K06624.01,FALSE POSITIVE,1,-2521024644.8088684
5771589,K06625.01,FALSE POSITIVE,1,8149225689.870029
5781192,K06626.01,FALSE POSITIVE,1,8149225689.91551
5802285,K06627.01,FALSE POSITIVE,1,8149225689.768282
5802470,K06628.01,FALSE POSITIVE,1,8149225689.921882
5807579,K06629.01,FALSE POSITIVE,1,8149225689.904934
5809372,K06630.01,FALSE POSITIVE,1,-1969953890.488163
5860347,K06631.01,FALSE POSITIVE,1,-2008064357.7418988
5871918,K06632.01,FALSE POSITIVE,1,8149225689.909487
5894825,K06633.01,FALSE POSITIVE,1,-2204552898.941717
5894972,K06634.01,FALSE POSITIVE,1,-2491512957.091756
5952309,K06636.01,FALSE POSITIVE,1,-1880903040.9415781
5952457,K06637.01,FALSE POSITIVE,1,-1304636373.4506168
5962514,K06639.01,FALSE POSITIVE,1,8149225689.734587
5962716,K06640.01,FALSE POSITIVE,1,8149225689.952129
5966732,K06641.01,FALSE POSITIVE,1,-1438010697.5099719
5977541,K06642.01,FALSE POSITIVE,1,-1392091725.041048
5983348,K06644.01,FALSE POSITIVE,1,8149225689.903879
5990753,K06645.01,FALSE POSITIVE,1,111547545.13279136
6019971,K06646.01,FALSE POSITIVE,1,-2160755717.2638063
6029130,K06647.01,FALSE POSITIVE,1,-2767555459.652133
6041511,K06649.01,FALSE POSITIVE,1,-2328918917.9809747
6042116,K06650.01,FALSE POSITIVE,1,8149225689.921544
6042663,K06651.01,FALSE POSITIVE,1,8149225689.904086
6044064,K06652.01,FALSE POSITIVE,1,-2767555459.644798
6046311,K06654.01,FALSE POSITIVE,1,-2503411159.9598756
6048106,K06655.01,FALSE POSITIVE,1,8149225689.560811
6048255,K06656.01,FALSE POSITIVE,1,-2765100087.1735435
6057750,K06657.01,FALSE POSITIVE,1,-2318979340.885221
6060580,K06658.01,FALSE POSITIVE,1,8149225689.919805
6063448,K06659.01,FALSE POSITIVE,1,8149225689.730595
6103049,K06662.01,FALSE POSITIVE,1,8149225689.944769
6109688,K06663.01,FALSE POSITIVE,1,8149225689.819009
6111011,K06664.01,FALSE POSITIVE,1,-2467904292.170695
6128141,K06665.01,FALSE POSITIVE,1,8149224577.202548
6128245,K06666.01,FALSE POSITIVE,1,-1797573045.0679061
6131659,K06667.01,FALSE POSITIVE,1,-2767555469.652712
6146838,K06668.01,FALSE POSITIVE,1,8149225689.904062
6147573,K06669.01,FALSE POSITIVE,1,8149225689.903791
6152521,K06670.01,FALSE POSITIVE,1,-2686897519.9027214
6185717,K06671.01,FALSE POSITIVE,1,8149225689.72453
6187508,K06672.01,FALSE POSITIVE,1,-1548909528.17717
6205460,K06673.01,FALSE POSITIVE,1,-2767555459.6443515
6206751,K06674.01,FALSE POSITIVE,1,8149225689.814251
6207053,K06675.01,FALSE POSITIVE,1,-837224065.8924536
6220470,K06677.01,FALSE POSITIVE,1,8149225689.921057
6228703,K06678.01,FALSE POSITIVE,1,8149225689.945954
6231401,K06679.01,FALSE POSITIVE,1,8149225689.909276
6265961,K06680.01,FALSE POSITIVE,1,-2300717371.087487
6283224,K06682.01,FALSE POSITIVE,1,8149225689.947212
6285094,K06683.01,FALSE POSITIVE,1,-2630722356.4087954
6285396,K06684.01,FALSE POSITIVE,1,-2683514535.5241365
6285397,K06685.01,FALSE POSITIVE,1,-2553780096.9955506
6292732,K06686.01,FALSE POSITIVE,1,-1937752398.3446684
6307000,K06687.01,FALSE POSITIVE,1,-1708787413.8938098
6311637,K06688.01,FALSE POSITIVE,1,8149225689.952132
6345758,K06689.01,FALSE POSITIVE,1,-2450538618.2901287
6364126,K06690.01,FALSE POSITIVE,1,-2717567328.8997335
6364195,K06691.01,FALSE POSITIVE,1,-2649826334.991093
6364200,K06692.01,FALSE POSITIVE,1,-2597913086.649439
6364247,K06693.01,FALSE POSITIVE,1,-2563393925.34099
6364294,K06694.01,FALSE POSITIVE,1,-2594842722.0777774
6367628,K06696.01,FALSE POSITIVE,1,-2767555449.645125
6372268,K06698.01,FALSE POSITIVE,1,529581717.9698328
6384840,K06699.01,FALSE POSITIVE,1,-2296541788.3459396
6386784,K06700.01,FALSE POSITIVE,1,-2083067488.8407574
6390236,K06701.01,FALSE POSITIVE,1,-2160560253.2931633
6421188,K06702.01,FALSE POSITIVE,1,8149225689.873873
6421483,K06703.01,FALSE POSITIVE,1,8149225689.934046
6423922,K06705.01,FALSE POSITIVE,1,-2257509821.3346324
6436505,K06707.01,FALSE POSITIVE,1,-2483081761.6659317
6436505,K06707.02,FALSE POSITIVE,2,-2541383159.2116237
6437993,K06708.01,FALSE POSITIVE,1,-2124011572.7995706
6442246,K06709.01,FALSE POSITIVE,1,-2355065710.5709496
6443392,K06710.01,FALSE POSITIVE,1,8149225689.950771
6447326,K06711.01,FALSE POSITIVE,1,-2568389725.65186
6448768,K06712.01,FALSE POSITIVE,1,8149225689.908989
6449291,K06713.01,FALSE POSITIVE,1,-2291315103.7166014
6449552,K06714.01,FALSE POSITIVE,1,-2767555459.6525693
6452742,K06715.01,FALSE POSITIVE,1,8149225689.958372
6464285,K06716.01,FALSE POSITIVE,1,-2767555449.6441364
6466939,K06717.01,FALSE POSITIVE,1,8149225689.954781
6468938,K06718.01,FALSE POSITIVE,1,8149225689.91168
6471229,K06719.01,FALSE POSITIVE,1,-1787684483.2897167
6471230,K06720.01,FALSE POSITIVE,1,-2020937296.881401
6521174,K06721.01,FALSE POSITIVE,1,-2280877576.9092846
6521542,K06722.01,FALSE POSITIVE,1,-2767555459.6444187
6522353,K06723.01,FALSE POSITIVE,1,-1814167853.3547838
6522750,K06724.01,FALSE POSITIVE,1,-2767555459.652682
6523216,K06725.01,FALSE POSITIVE,1,8149225689.910658
6531485,K06726.01,FALSE POSITIVE,1,8149225689.953267
6543682,K06728.01,FALSE POSITIVE,1,-2767555459.644391
6545018,K06729.01,FALSE POSITIVE,1,-2767555459.6447845
6548447,K06730.01,FALSE POSITIVE,1,8149225689.927292
6551106,K06731.01,FALSE POSITIVE,1,-2357804524.4281807
6584167,K06732.01,FALSE POSITIVE,1,-2478660273.3476334
6584278,K06733.01,FALSE POSITIVE,1,-2303981371.0236235
6591789,K06735.01,FALSE POSITIVE,1,-2767555459.65023
